"gameId","year","week","homeId","homeTeam","homeAbbr","awayId","awayTeam","awayAbbr","driveIndex","playIndex","offenseId","offenseTeam","offenseAbbr","defenseId","defenseTeam","defenseAbbr","homeScore","awayScore","isScoringPlay","quarter","clock","type","down","distance","yardLine","yardsGained","endYardLine","description"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","0","0","2535","Samford","SAM","52","FSU","FSU",0,0,false,1,"15:00","Kickoff",1,10,65,18,18,"Mitchell Fineran kickoff for 65 yds , Khalan Laborn return for 18 yds to the FlaSt 18"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","0","1","52","FSU","FSU","2535","Samford","SAM",0,0,false,1,"14:32","Pass Reception",1,10,18,1,19,"Deondre Francois pass complete to Cam Akers for 1 yd to the FlaSt 19"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","0","2","52","FSU","FSU","2535","Samford","SAM",0,0,false,1,"14:09","Pass Reception",2,9,19,11,30,"Deondre Francois pass complete to Nyqwan Murray for 11 yds to the FlaSt 30 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","0","3","52","FSU","FSU","2535","Samford","SAM",0,0,false,1,"13:44","Rush",1,10,30,2,32,"Cam Akers run for 2 yds to the FlaSt 32"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","0","4","52","FSU","FSU","2535","Samford","SAM",0,0,false,1,"13:09","Pass Reception",2,8,32,-4,28,"Deondre Francois pass complete to Cam Akers for a loss of 4 yards to the FlaSt 28"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","0","5","52","FSU","FSU","2535","Samford","SAM",0,0,false,1,"12:41","Pass Incompletion",3,12,28,0,28,"Deondre Francois pass incomplete"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","0","6","52","FSU","FSU","2535","Samford","SAM",0,0,false,1,"12:41","Punt",4,12,28,17,54,"Logan Tyler punt for 43 yds , Kelvin McKnight returns for 17 yds to the Samf 46"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","1","0","2535","Samford","SAM","52","FSU","FSU",0,6,true,1,"12:23","Passing Touchdown",1,10,54,54,0,"Devlin Hodges pass complete to Kelvin McKnight for 54 yds for a TD, (Two-Point Conversion failed)"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","2","0","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"12:23","Kickoff",1,0,65,21,21,"Mitchell Fineran kickoff for 65 yds , Khalan Laborn return for 21 yds to the FlaSt 21"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","2","1","52","FSU","FSU","2535","Samford","SAM",0,6,false,1,"12:02","Rush",1,10,21,2,23,"Amir Rasul run for 2 yds to the FlaSt 23"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","2","2","52","FSU","FSU","2535","Samford","SAM",0,6,false,1,"11:24","Rush",2,8,23,2,25,"Deondre Francois run for 2 yds to the FlaSt 25"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","2","3","52","FSU","FSU","2535","Samford","SAM",0,6,false,1,"10:55","Pass Incompletion",3,6,25,0,25,"Deondre Francois pass incomplete"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","2","4","52","FSU","FSU","2535","Samford","SAM",0,6,false,1,"10:55","Punt",4,6,25,5,75,"Logan Tyler punt for 55 yds , Kelvin McKnight returns for 5 yds to the Samf 25"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","0","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"10:45","Penalty",1,10,75,-5,80,"SAMFORD Penalty, false start (-5 Yards) to the Samf 20"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","1","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"10:33","Pass Reception",1,15,80,19,61,"Devlin Hodges pass complete to Kelvin McKnight for 19 yds to the Samf 39 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","2","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"10:17","Pass Reception",1,10,61,9,52,"Devlin Hodges pass complete to Kelvin McKnight for 9 yds to the Samf 48"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","3","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"9:50","Rush",2,1,52,8,44,"Roland Adams run for 8 yds to the FlaSt 44 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","4","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"9:29","Pass Reception",1,10,44,14,30,"Devlin Hodges pass complete to Clarke Miller for 14 yds to the FlaSt 30 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","5","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"8:59","Pass Reception",1,10,30,5,25,"Devlin Hodges pass complete to Clarke Miller for 5 yds to the FlaSt 25"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","6","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"8:59","Penalty",2,5,25,13,12,"Devlin Hodges shovel pass pass complete to Andrew Harris for loss of 2 yards to the FS27, Yassar El-Amin for 2 yards to the FS25 (Demarcus Christmas), PENALTY FS face mask (Demarcus Christmas) 13 yards to the FS12, 1ST DOWN SAM, NO PLAY."
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","7","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"8:00","Pass Reception",1,10,12,5,7,"Devlin Hodges pass complete to Kelvin McKnight for 5 yds to the FlaSt 7"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","8","2535","Samford","SAM","52","FSU","FSU",0,6,false,1,"7:55","Penalty",2,5,7,5,2,"Devlin Hodges middle pass incomplete to Kelvin McKnight, PENALTY FS pass interference (Stanford Samuels) 5 yards to the FS2, 1ST DOWN SAM, NO PLAY, clock 07:55."
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","3","9","2535","Samford","SAM","52","FSU","FSU",0,13,true,1,"7:49","Rushing Touchdown",1,0,2,2,0,"Roland Adams run for 2 yds for a TD, (Mitchell Fineran KICK)"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","0","2535","Samford","SAM","52","FSU","FSU",0,13,false,1,"7:49","Kickoff",1,0,65,18,25,"Mitchell Fineran kickoff for 58 yds , Anthony Grant return for 18 yds to the FlaSt 25"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","1","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"7:26","Rush",1,10,25,3,28,"Cam Akers run for 3 yds to the FlaSt 28"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","2","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"7:13","Pass Incompletion",2,7,28,0,28,"Deondre Francois pass incomplete"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","3","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"6:58","Pass Reception",3,7,28,8,36,"Deondre Francois pass complete to Keith Gavin for 8 yds to the FlaSt 36 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","4","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"6:58","Pass Incompletion",1,10,36,0,36,"Deondre Francois pass incomplete to Keith Gavin"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","5","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"6:23","Rush",2,10,36,5,41,"Cam Akers run for 5 yds to the FlaSt 41"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","6","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"6:23","Pass Incompletion",3,5,41,0,41,"Deondre Francois pass incomplete, broken up by Ahmad Gooden"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","4","7","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"6:23","Punt",4,5,41,0,80,"Logan Tyler punt for 59 yds for a touchback"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","5","0","2535","Samford","SAM","52","FSU","FSU",0,13,false,1,"5:42","Rush",1,10,80,4,76,"Roland Adams run for 4 yds to the Samf 24"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","5","1","2535","Samford","SAM","52","FSU","FSU",0,13,false,1,"5:17","Timeout",2,6,76,0,76,"Timeout SAMFORD, clock 05:17"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","5","2","2535","Samford","SAM","52","FSU","FSU",0,13,false,1,"5:06","Pass Reception",2,6,76,5,71,"Devlin Hodges pass complete to Chris Shelling for 5 yds to the Samf 29"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","5","3","2535","Samford","SAM","52","FSU","FSU",0,13,false,1,"4:50","Pass Incompletion",3,1,71,0,71,"Devlin Hodges pass incomplete to Kelvin McKnight"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","5","4","2535","Samford","SAM","52","FSU","FSU",0,13,false,1,"4:50","Timeout",4,1,71,0,71,"Timeout FLORIDA ST, clock 04:50"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","5","5","2535","Samford","SAM","52","FSU","FSU",0,13,false,1,"4:50","Punt",4,1,71,8,42,"Devlin Hodges punt for 37 yds , D.J. Matthews returns for 8 yds to the FlaSt 42"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","6","0","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"4:42","Penalty",1,10,42,-5,37,"FLORIDA ST Penalty, substitution infraction (-5 Yards) to the FlaSt 37"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","6","1","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"4:19","Pass Reception",1,15,37,10,47,"Deondre Francois pass complete to George Campbell for 10 yds to the FlaSt 47"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","6","2","52","FSU","FSU","2535","Samford","SAM",0,13,false,1,"4:08","Pass Reception",2,5,47,26,73,"Deondre Francois pass complete to George Campbell for 26 yds to the Samf 27 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","6","3","52","FSU","FSU","2535","Samford","SAM",7,13,true,1,"4:03","Passing Touchdown",1,10,73,27,100,"Deondre Francois pass complete to Tamorrion Terry for 27 yds for a TD, (Ricky Aguayo KICK)"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","0","52","FSU","FSU","2535","Samford","SAM",7,13,false,1,"4:03","Kickoff",1,0,35,0,75,"Logan Tyler kickoff for 65 yds for a touchback"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","1","2535","Samford","SAM","52","FSU","FSU",7,13,false,1,"3:45","Pass Reception",1,10,75,5,70,"Devlin Hodges pass complete to Clarke Miller for 5 yds to the Samf 30"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","2","2535","Samford","SAM","52","FSU","FSU",7,13,false,1,"3:03","Rush",2,5,70,2,68,"Roland Adams run for 2 yds to the Samf 32"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","3","2535","Samford","SAM","52","FSU","FSU",7,13,false,1,"2:52","Pass Reception",3,3,68,55,13,"Devlin Hodges pass complete to Andrew Harris for 55 yds to the FlaSt 13 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","4","2535","Samford","SAM","52","FSU","FSU",7,13,false,1,"2:27","Pass Incompletion",1,10,13,0,13,"Devlin Hodges pass incomplete to Kelvin McKnight"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","5","2535","Samford","SAM","52","FSU","FSU",7,13,false,1,"2:23","Pass Incompletion",2,10,13,0,13,"Devlin Hodges pass incomplete to Kelvin McKnight"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","6","2535","Samford","SAM","52","FSU","FSU",7,13,false,1,"1:52","Pass Reception",3,10,13,0,13,"Devlin Hodges pass complete to Kevin Marion for no gain to the FlaSt 13"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","7","7","2535","Samford","SAM","52","FSU","FSU",7,16,true,1,"1:32","Field Goal Good",4,10,13,30,65,"Mitchell Fineran 30 yd FG GOOD"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","0","2535","Samford","SAM","52","FSU","FSU",7,16,false,1,"1:32","Kickoff",1,0,65,30,30,"Mitchell Fineran kickoff for 65 yds , Anthony Grant return for 30 yds to the FlaSt 30"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","1","52","FSU","FSU","2535","Samford","SAM",7,16,false,1,"1:11","Rush",1,10,30,1,31,"Jacques Patrick run for 1 yd to the FlaSt 31"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","2","52","FSU","FSU","2535","Samford","SAM",7,16,false,1,"0:47","Pass Reception",2,9,31,27,58,"Deondre Francois pass complete to Nyqwan Murray for 27 yds to the Samf 42 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","3","52","FSU","FSU","2535","Samford","SAM",7,16,false,1,"0:19","Rush",1,10,58,1,59,"Jacques Patrick run for 1 yd to the Samf 41"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","4","52","FSU","FSU","2535","Samford","SAM",7,16,false,1,"0:00","Pass Reception",2,9,59,10,69,"Deondre Francois pass complete to Tre' McKitty for 10 yds to the Samf 31 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","5","52","FSU","FSU","2535","Samford","SAM",7,16,false,1,"0:00","End Period",0,9,0,0,69,"End of 1st Quarter"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","6","52","FSU","FSU","2535","Samford","SAM",7,16,false,2,"15:00","Rush",1,10,69,13,82,"Jacques Patrick run for 13 yds to the Samf 18 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","7","52","FSU","FSU","2535","Samford","SAM",7,16,false,2,"14:21","Rush",1,10,82,9,91,"Jacques Patrick run for 9 yds to the Samf 9"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","8","52","FSU","FSU","2535","Samford","SAM",7,16,false,2,"14:21","Rush",2,1,91,1,92,"Jacques Patrick run for 1 yd to the Samf 8 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","8","9","52","FSU","FSU","2535","Samford","SAM",14,16,true,2,"13:56","Rushing Touchdown",1,0,92,8,100,"Deondre Francois run for 8 yds for a TD, (Ricky Aguayo KICK)"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","0","52","FSU","FSU","2535","Samford","SAM",14,16,false,2,"13:56","Kickoff",1,0,35,0,75,"Logan Tyler kickoff for 65 yds for a touchback"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","1","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"13:56","Pass Incompletion",1,10,75,0,75,"Devlin Hodges pass incomplete to Clarke Miller, broken up by A.J. Westbrook"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","2","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"13:44","Pass Incompletion",2,10,75,0,75,"Devlin Hodges pass incomplete to Kelvin McKnight, broken up by Stanford Samuels III"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","3","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"13:36","Pass Reception",3,10,75,26,49,"Devlin Hodges pass complete to Chris Shelling for 26 yds to the FlaSt 49 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","4","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"13:17","Pass Incompletion",1,10,49,0,49,"Devlin Hodges pass incomplete to Clarke Miller, broken up by Dontavious Jackson"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","5","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"13:17","Timeout",2,10,49,0,49,"Timeout SAMFORD, clock 13:17"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","6","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"12:57","Pass Reception",2,10,49,11,38,"Devlin Hodges pass complete to Kentre'vious Williams for 11 yds to the FlaSt 38 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","7","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"12:47","Pass Reception",1,10,38,-5,43,"Devlin Hodges pass complete to Kentre'vious Williams for 5 yds to the FlaSt 33 SAMFORD Penalty, Offensive holding (Roland Adams) to the FlaSt 43"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","8","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"12:23","Pass Reception",1,15,43,10,33,"Devlin Hodges pass complete to Kelvin McKnight for 10 yds to the FlaSt 33"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","9","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"11:54","Pass Reception",2,5,33,4,29,"Devlin Hodges pass complete to Kelvin McKnight for 4 yds to the FlaSt 29"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","9","10","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"11:54","Pass Interception Return",3,1,29,33,52,"Devlin Hodges pass intercepted A.J. Westbrook return for 33 yds to the Samf 48"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","10","0","52","FSU","FSU","2535","Samford","SAM",14,16,false,2,"11:27","Pass Reception",1,10,52,17,69,"Deondre Francois pass complete to Tre' McKitty for 17 yds to the Samf 31 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","10","1","52","FSU","FSU","2535","Samford","SAM",14,16,false,2,"11:27","Pass Incompletion",1,10,69,0,69,"Deondre Francois pass incomplete to Cam Akers"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","10","2","52","FSU","FSU","2535","Samford","SAM",14,16,false,2,"10:51","Rush",2,10,69,0,69,"Cam Akers run for no gain to the Samf 31"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","10","3","52","FSU","FSU","2535","Samford","SAM",14,16,false,2,"10:34","Sack",3,10,69,-8,61,"Deondre Francois sacked by Ahmad Gooden for a loss of 8 yards to the Samf 39 FLORIDA ST Penalty, Offensive holding ( Yards) declined"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","10","4","52","FSU","FSU","2535","Samford","SAM",14,16,false,2,"10:34","Punt",4,18,61,0,87,"Logan Tyler punt for 26 yds, fair catch by Kelvin McKnight at the Samf 13"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","11","0","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"9:52","Rush",1,10,87,5,82,"Roland Adams run for 5 yds to the Samf 18"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","11","1","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"9:35","Pass Reception",2,5,82,9,73,"Devlin Hodges pass complete to Roland Adams for 9 yds to the Samf 27 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","11","2","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"9:30","Pass Incompletion",1,10,73,0,73,"Devlin Hodges pass incomplete to Kelvin McKnight"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","11","3","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"9:21","Pass Reception",2,10,73,41,32,"Devlin Hodges pass complete to Andrew Harris for 41 yds to the FLORIDAST 32 for a 1ST down FLORIDA ST Penalty, Defensive pass interference ( Yards) declined for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","11","4","2535","Samford","SAM","52","FSU","FSU",14,16,false,2,"8:51","Rush",1,10,32,5,27,"Moise Satine run for 5 yds to the FlaSt 27"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","11","5","2535","Samford","SAM","52","FSU","FSU",14,23,true,2,"8:37","Passing Touchdown",2,5,27,27,0,"Devlin Hodges pass complete to Kelvin McKnight for 27 yds for a TD, (Mitchell Fineran KICK)"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","12","0","2535","Samford","SAM","52","FSU","FSU",14,23,false,2,"8:37","Kickoff",1,0,65,25,26,"Mitchell Fineran kickoff for 64 yds , Anthony Grant return for 25 yds to the FlaSt 26"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","12","1","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"8:15","Rush",1,10,26,1,27,"Deondre Francois run for 1 yd to the FlaSt 27"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","12","2","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"7:44","Pass Reception",2,9,27,8,35,"Deondre Francois pass complete to D.J. Matthews for 8 yds to the FlaSt 35"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","12","3","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"7:17","Pass Reception",3,1,35,0,35,"Deondre Francois pass complete to D.J. Matthews for no gain to the FlaSt 35"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","12","4","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"7:17","Punt",4,1,35,0,84,"Logan Tyler punt for 49 yds, fair catch by Kelvin McKnight at the Samf 16"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","13","0","2535","Samford","SAM","52","FSU","FSU",14,23,false,2,"6:29","Pass Reception",1,10,84,13,71,"Devlin Hodges pass complete to Chris Shelling for 13 yds to the Samf 29 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","13","1","2535","Samford","SAM","52","FSU","FSU",14,23,false,2,"6:01","Rush",1,10,71,6,65,"Roland Adams run for 6 yds to the Samf 35"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","13","2","2535","Samford","SAM","52","FSU","FSU",14,23,false,2,"5:17","Pass Reception",2,4,65,0,65,"Devlin Hodges pass complete to Moise Satine for no gain to the Samf 35"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","13","3","2535","Samford","SAM","52","FSU","FSU",14,23,false,2,"4:52","Pass Incompletion",3,4,65,0,65,"Devlin Hodges pass incomplete to Kelvin McKnight, broken up by A.J. Lytton"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","13","4","2535","Samford","SAM","52","FSU","FSU",14,23,false,2,"4:52","Punt",4,4,65,0,25,"Devlin Hodges punt for 40 yds, punt out-of-bounds at the FlaSt 25"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","0","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"4:40","Penalty",1,10,25,15,40,"Deondre Francois deep pass incomplete to Nyqwan Murray, PENALTY SAM pass interference (Koi Freeman) 15 yards to the FS40, 1ST DOWN FS, NO PLAY, clock 04:40."
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","1","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"4:25","Rush",1,10,40,-1,39,"Jacques Patrick run for a loss of 1 yard to the FlaSt 39"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","2","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"3:56","Pass Reception",2,11,39,16,55,"Deondre Francois pass complete to Nyqwan Murray for 16 yds to the Samf 45 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","3","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"3:40","Pass Reception",1,10,55,20,75,"Deondre Francois pass complete to Jacques Patrick for 20 yds to the Samf 25 for a 1ST down"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","4","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"3:07","Rush",1,10,75,1,76,"Jacques Patrick run for 1 yd to the Samf 24"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","5","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"3:01","Penalty",2,9,76,-5,71,"FLORIDA ST Penalty, false start (-5 Yards) to the Samf 29"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","6","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"2:18","Rush",2,14,71,6,77,"Cam Akers run for 6 yds to the Samf 23"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","7","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"1:56","Pass Incompletion",3,8,77,0,77,"Deondre Francois pass incomplete to Nyqwan Murray"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","14","8","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"1:52","Field Goal Missed",4,8,77,40,77,"Ricky Aguayo 40 yd FG MISSED"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","15","0","2535","Samford","SAM","52","FSU","FSU",14,23,false,2,"1:52","Fumble Recovery (Opponent)",1,10,77,2,75,"Roland Adams run for 2 yds to the Samf 25 Roland Adams fumbled, forced by Marvin Wilson, recovered by FlaSt Cyrus Fagan"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","16","0","52","FSU","FSU","2535","Samford","SAM",14,23,false,2,"1:26","Rush",1,10,75,8,83,"Jacques Patrick run for 8 yds to the Samf 17"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","16","1","52","FSU","FSU","2535","Samford","SAM",21,23,true,2,"1:19","Passing Touchdown",2,2,83,17,100,"Deondre Francois pass complete to Tamorrion Terry for 17 yds for a TD, (Ricky Aguayo KICK)"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","17","0","52","FSU","FSU","2535","Samford","SAM",21,23,false,2,"1:19","Kickoff",1,0,35,0,75,"Logan Tyler kickoff for 65 yds for a touchback"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","17","1","2535","Samford","SAM","52","FSU","FSU",21,23,false,2,"1:19","Rush",1,10,75,0,75,"Moise Satine run for no gain to the Samf 25"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","17","2","2535","Samford","SAM","52","FSU","FSU",21,23,false,2,"1:13","Timeout",2,10,75,0,75,"Timeout FLORIDA ST, clock 01:13"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","17","3","2535","Samford","SAM","52","FSU","FSU",21,23,false,2,"0:56","Penalty",2,10,75,15,60,"Devlin Hodges wide receiver screen left pass complete to Moise Satine for loss of 5 yards to the SAM20 (Stanford Samuels), PENALTY FS roughing passer (Joshua Kaindoh) 15 yards to the SAM40, 1ST DOWN SAM, NO PLAY, clock 00:56."
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","17","4","2535","Samford","SAM","52","FSU","FSU",21,23,false,2,"0:56","Rush",1,10,60,-5,65,"TEAM run for a loss of 5 yards to the Samf 35"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","17","5","2535","Samford","SAM","52","FSU","FSU",21,23,false,2,"0:56","Rush",2,15,65,-5,70,"TEAM run for a loss of 5 yards to the Samf 30"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","17","6","2535","Samford","SAM","52","FSU","FSU",21,23,false,2,"0:00","End of Half",0,15,0,0,70,"End of 2nd Quarter"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","18","0","52","FSU","FSU","2535","Samford","SAM",21,23,false,3,"15:00","Kickoff",3,20,35,0,75,"Logan Tyler kickoff for 65 yds for a touchback"
"401013099",2018,2,"52","FSU","FSU","2535","Samford","SAM","18","1","2535","Samford","SAM","52","FSU","FSU",21,23,false,3,"14:46","Pass Reception",1,10,75,6,69,"Devlin Hodges pass complete to Kelvin McKnight for 6 yds to the Samf 31"
